ID;Hindi Synset ID;Sanskrit;Hindi;Assamiya;Oriya;Urdu;Kannada;Kashmiri;Gujarati;Tamil;Telugu;Punjabi;Bangla;Marathi;Malayalam;Sindhi
1060;2458;महत्;महत्;महत्;महत्;null;महत्;महत्;महत्;महत्तु;महत्तु;महत्;महत्;महत्;महत्;महत्
1061;not in HWN;महान्;महान्;महान्;महान्;null;महान्;महान्;महान्;null;महनीयुडु;महान्;महान्;महान्;महान्;महान्
1062;2464;महिमा;महिमा;महिमा;महिमा;महिमा;महिमा;महिमा;महिमा;महिमै;महिमा;महिमा;महिमा;महिमा;महिमा;महिमा
1063;1578;मांस;मांस;मांस;मांस;मांस;मांस;मांस;मांस;माम्सम्;मांसमु;मांस;मांस;मांस;मांसम्;मांस
1064;808;माघ;माघ;माघ;माघ;माघ;माघ;माघ;माघ;माघ;माघमु;माघ;माघ;माघ;माघ;माघ
1065;2191;माता;माता;माता;माता;माता;माता;माता;माता;माता;माता;माता;माता;माता;माता;माता
1066;9783;मातुल;मातुल;मातुल;मातुल;null;मातुल;मातुल;मातुल;मातुलन्;मातुलुडु;मातुल;null;मातुल;मातुलन्;null
1067;46;मान;मान;मान;मान;मान;मान;मान;मान;मानम्;मानमु;मान;मान;मान;मानम्;मान
1068;2488;माया;माया;माया;माया;माया;माया;माया;माया;मायै;माया;माया;माया;माया;माया;माया
1069;361;मिथुन;मिथुन;मिथुन;मिथुन;null;मिथुन;मिथुन;मिथुन;मिथुनम्;मिथुनमु;मिथुन;मिथुन;मिथुन;मिथुनम्;मिथुन
1070;788;मिथ्या;मिथ्या;मिथ्या;मिथ्या;मिथ्या;मिथ्या;मिथ्या;मिथ्या;मिथ्यै;मिथ्या;मिथ्या;मिथ्या;मिथ्या;मिथ्या;मिथ्या
1071;3078;मिश्र;मिश्र;मिश्र;मिश्र;मिश्र;मिश्र;null;मिश्र;null;मिश्रमु;null;मिश्र;मिश्र;मिश्रम्;मिश्र
1072;715;मित्र;मित्र;मित्र;मित्र;मित्र;मित्र;मित्र;मित्र;null;मित्रमु;मित्र;मित्र;मित्र;मित्रम्;null
1073;7647;मिष्टान्न;मिष्टान्न;मिष्टान्न;मिष्टान्न;null;मुष्टान्न;मिष्टान्न;मिष्टयन्न;blank;मुष्टान्न;null;मिष्टान्न;मिष्टान्न;मिष्टान्नन्;मिष्टान्न
1074;957;मुंडन;मुंडन;मुंडन;मुंडन;मुंडन;मुंडन;null;मुंडन;मुंडनम्;मुंडनमु;मुंडन;मुंडन;मुंडन;मुंडनम्;मुंडन
1075;3353;मुक्त;मुक्त;मुक्त;मुक्त;मुक्त;मुक्त;मुक्त;मुक्त;मुक्तन्;मुक्तमु;मुक्त;मुक्त;मुक्त;मुक्तन्;मुक्त
1076;1201;मुक्ता;मुक्ता;मुक्ता;मुक्ता;null;मुक्ता;मुक्ता;मुक्ता;मुत्तु;मुत्थमु;मुक्ता;मुक्ता;मुक्ता;मुक्ता;null
1077;5416;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति;मुक्ति
1078;26912;मुख;मुख;मुख;मुख;मुख;मुख;मुख;मुख;मुखम्;मुखमु;मुख;मुख;मुख;मुखम्;मुख
1079;18740;मुख्य;मुख्य;मुख्य;मुख्य;null;मुख्य;null;मुख्य;मुख्यम्;मुख्यमु;मुख्य;मुख्य;मुख्य;मुख्यम्;मुख्य
1080;11801;मुग्ध;मुग्ध;मुग्ध;मुग्ध;null;मुग्ध;null;मुग्ध;null;मुग्धमु;null;मुग्ध;मुग्ध;मुग्धम्;मुग्ध
1081;11172;मुहूर्त;मुहूर्त;मुहूर्त;मुहूर्त;मुहूरत;मुहूर्त;मुहूर्त;मुहूर्त;मुहूर्तम्;मुहूर्तमु;मुहूर्त;मुहूर्त;मुहूर्त;मुहूर्तम्;मुहूर्त
1082;8377;मूर्च्छा;मूर्च्छा;मूर्च्छा;मूर्च्छा;मूर्च्छा;मूर्च्छा;मूर्च्छा;मूर्च्छा;मूर्च्छै;मूर्च्छा;मूर्च्छा;मूर्च्छा;मूर्च्छा;मूर्च्छा;मूर्च्छा
1083;not in HWN;मूर्त;मूर्त;मूर्त;मूर्त;null;मूर्त;null;मूर्त;null;मूर्तमु;मूर्त;मूर्त;मूर्त;मूर्तम्;मूर्त
1084;464;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति;मूर्ति
1085;33471;मूर्धन्य;मूर्धन्य;मूर्धन्य;मूर्धन्य;null;मूर्धन्य;null;मूर्धन्य;null;मूर्धन्यमु;मूर्धन्य;मूर्धन्य;मूर्धन्य;मूर्धन्यम्;मूर्धन्य
1086;13348;मूल;मूल;मूल;मूल;मूल;मूल;मूल;मूल;मूलम्;मूलमु;मूल;मूल;मूल;मूलम्;मूल
1087;2627;मृतक;मृतक;मृतक;मृतक;null;मृतक;मृतक;मृतक;null;null;मृतक;मृतक;मृतक;मृतकन्;मृतक
1088;2087;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु;मृत्यु
1089;2182;मेघ;मेघ;मेघ;मेघ;मेघ;मेघ;null;मेघ;मेघम्;मेघमु;मेघ;मेघ;मेघ;मेघम्;मेघ
